"ï..internet","netdome","abortion","buyamer","condoms1","deathpen","goodeduc","gun","marijuan","moreinc","politics","pollut","sexmarr","liberal","age","educ","emplmerg","income","sex","citysize"
"2217",1,6,1,6,1,1,4,6,1,2,5,5,1,4,67,6,3,5,2,2
"2218",1,1,4,4,5,2,1,1,4,4,4,5,3,3,40,5,1,11,1,1
"2219",1,4,6,1,6,1,5,1,6,6,6,6,1,3,49,4,2,1,1,3
"2220",1,2,6,1,6,6,1,1,1,6,4,4,1,3,60,3,1,11,1,2
"2221",1,3,6,6,6,6,3,5,5,5,4,6,5,4,43,4,1,10,2,4
"2222",1,4,4,4,4,4,4,4,4,4,4,4,4,3,44,4,1,2,1,3
"2223",1,6,2,5,1,5,3,6,1,1,3,5,1,3,67,4,3,10,1,2
"2224",1,5,1,6,1,5,3,1,1,1,2,5,1,3,61,3,2,5,2,4
"2225",2,1,1,5,1,6,3,1,1,4,4,2,1,1,40,6,1,8,1,1
"2226",1,2,5,3,5,6,2,5,3,3,5,3,1,3,58,3,1,10,2,3
"2227",1,4,1,5,2,6,5,1,1,1,2,4,1,2,58,4,1,10,2,3
"2228",1,6,6,5,1,5,4,3,1,5,5,3,6,3,57,3,1,10,1,1
"2229",1,4,5,6,6,5,6,5,4,5,1,4,5,2,66,4,3,1,2,4
"2230",1,4,2,2,3,4,6,6,1,5,1,4,1,3,50,3,1,8,1,3
"2231",1,6,2,5,1,3,1,1,1,6,2,5,6,2,58,2,1,1,2,3
"2232",1,5,4,6,3,3,3,4,1,5,3,1,1,3,36,2,4,2,2,1
"2233",1,4,4,5,3,5,2,1,2,3,3,3,2,3,48,4,1,9,2,3
"2234",1,5,5,4,4,4,2,1,4,4,4,4,4,4,55,3,1,13,2,4
"2235",1,4,4,4,3,4,3,4,1,4,1,3,5,3,42,3,1,15,2,4
"2236",1,6,2,3,5,5,3,3,3,5,2,4,3,3,26,3,1,7,1,1
"2237",1,5,1,3,1,6,6,6,6,6,5,1,1,1,48,6,1,10,2,1
"2238",1,1,6,4,5,4,3,5,5,3,3,5,3,3,33,6,1,6,2,1
"2239",1,6,4,5,4,4,2,1,5,5,1,4,2,2,42,4,4,15,2,4
"2240",1,5,5,5,1,5,2,1,1,1,5,4,1,2,83,5,3,3,1,3
"2241",1,6,1,4,1,6,4,3,1,3,3,1,1,2,62,4,1,5,2,3
"2242",1,6,1,6,5,6,6,3,3,3,3,3,3,1,69,3,3,NA,2,4
"2243",1,6,1,5,6,1,6,1,1,2,2,3,1,1,55,4,1,1,2,3
"2244",1,6,5,5,5,6,4,4,4,4,1,3,1,4,46,3,1,9,1,3
"2245",1,1,6,6,6,6,4,6,6,6,1,6,6,3,26,4,1,6,1,4
"2246",1,1,5,6,1,6,2,4,2,5,3,5,1,4,33,4,1,13,1,1
"2247",1,5,4,4,2,4,4,2,1,4,4,4,3,3,43,3,4,5,2,3
"2248",1,6,1,6,2,5,1,6,1,2,5,5,1,3,69,2,1,12,1,1
"2249",2,1,6,4,4,6,3,1,2,3,3,2,1,3,45,4,1,15,2,4
"2250",1,3,4,4,3,4,6,1,4,1,6,4,4,3,44,3,1,11,2,4
"2251",1,5,2,5,3,6,6,5,1,1,5,4,1,3,53,3,3,4,1,4
"2252",1,1,2,5,6,4,4,1,1,1,1,4,1,2,46,3,2,8,2,4
"2253",1,5,4,3,3,4,4,4,2,3,2,4,2,2,57,4,1,13,1,4
"2254",1,1,1,4,6,6,2,1,1,6,2,5,1,3,19,4,4,4,2,1
"2255",1,4,1,5,4,5,5,1,2,1,2,4,4,3,38,4,4,10,2,1
"2256",1,1,6,3,5,6,3,3,4,5,1,2,5,3,29,3,4,6,2,4
"2257",1,6,2,4,4,4,4,5,2,4,4,4,5,3,41,4,1,10,2,4
"2258",2,1,4,6,5,5,5,2,5,4,2,4,3,3,72,5,3,2,2,3
"2259",1,6,3,6,2,6,2,1,1,1,6,6,1,3,77,3,3,9,1,3
"2260",1,2,6,5,1,3,3,6,3,3,5,5,3,3,69,2,3,4,1,3
"2261",1,4,6,5,5,6,3,2,4,5,4,3,5,4,40,4,1,2,2,1
"2262",1,6,6,NA,NA,6,1,2,1,6,1,NA,1,2,67,4,3,2,1,3
"2263",1,1,6,5,6,1,5,1,5,4,6,5,6,4,67,4,1,7,2,3
"2264",NA,4,2,6,5,6,5,1,6,4,1,6,1,4,31,3,4,2,1,1
"2265",1,2,3,5,1,3,5,1,2,2,2,2,2,3,56,3,4,12,1,3
"2266",1,4,2,5,5,3,4,1,1,4,3,2,1,2,44,4,1,9,2,4
"2267",1,5,1,5,1,1,5,2,1,5,2,3,1,3,58,3,1,5,2,1
"2268",1,1,3,4,3,5,4,3,3,3,5,3,2,2,40,5,1,15,2,3
"2269",1,6,3,5,4,2,4,1,2,2,2,3,1,3,42,5,1,12,2,3
"2270",1,3,2,4,4,4,4,3,1,4,3,4,1,3,38,4,1,8,2,1
"2271",1,2,1,5,2,1,2,1,1,5,3,5,1,2,42,3,1,14,1,1
"2272",1,6,1,6,1,4,4,1,6,4,1,2,1,2,82,3,3,2,1,1
"2273",1,6,6,6,6,6,1,1,1,6,1,1,1,1,76,3,3,4,2,3
"2274",1,3,6,5,5,5,4,5,5,2,1,5,1,3,40,3,2,4,2,4
"2275",1,5,1,6,1,6,4,3,1,3,1,3,1,3,49,3,1,5,1,1
"2276",1,3,4,4,1,6,6,5,6,1,6,5,1,5,73,6,3,NA,1,4
"2277",1,5,1,6,6,NA,4,1,3,5,2,2,1,2,32,3,1,4,1,3
"2278",1,3,3,6,1,6,5,5,2,2,6,2,1,1,70,4,3,1,2,3
"2279",1,1,1,4,1,6,4,4,1,1,3,3,3,3,52,3,2,5,2,1
"2280",1,1,6,6,6,6,4,2,6,6,1,3,5,4,30,3,1,15,2,4
"2281",1,6,3,6,6,6,6,6,4,3,1,6,3,3,36,3,1,6,2,4
"2282",1,3,6,4,5,6,5,1,1,5,5,2,4,2,50,5,1,2,1,4
"2283",1,6,1,6,1,1,6,1,1,1,6,4,1,5,82,5,3,5,1,3
"2284",1,2,2,5,1,4,1,1,3,3,1,5,1,3,45,3,1,13,2,3
"2285",2,4,1,6,3,6,1,6,1,1,5,4,1,2,54,4,1,12,1,4
"2286",2,1,3,2,3,4,2,1,4,4,6,4,6,3,39,6,1,8,1,2
"2287",2,1,6,3,4,4,4,1,4,4,6,4,5,5,57,5,3,12,1,1
"2288",2,1,6,5,2,6,4,1,1,5,3,5,NA,3,37,3,1,10,1,4
"2289",1,2,4,6,3,6,1,5,1,5,2,4,1,NA,53,4,1,NA,1,1
"2290",1,2,5,5,5,6,4,4,6,3,4,4,2,4,56,4,1,9,2,3
"2291",2,1,2,1,1,6,4,1,6,4,1,6,1,3,35,4,1,5,2,3
"2292",1,6,1,4,1,6,4,6,1,4,3,4,1,1,65,4,3,6,1,2
"2293",2,1,1,2,1,3,4,1,1,4,3,1,1,2,42,6,4,13,2,4
"2294",1,3,5,4,4,6,5,3,6,4,2,3,2,3,35,3,1,4,2,4
"2295",1,1,3,6,1,2,1,1,1,6,3,4,1,3,40,4,1,14,1,4
"2296",2,1,6,4,4,6,2,4,1,6,5,1,1,1,29,4,4,10,2,4
"2297",1,5,2,6,1,5,1,4,1,NA,5,5,2,1,81,2,4,1,2,4
"2298",1,2,1,6,1,2,1,2,1,1,5,6,1,2,56,6,1,5,1,3
"2299",2,1,6,2,6,6,3,2,4,6,2,5,6,4,47,6,1,15,2,4
"2300",1,3,1,6,1,5,4,6,1,3,4,4,1,4,64,3,1,12,1,2
"2301",1,3,6,3,5,6,4,1,4,3,4,3,6,4,62,6,1,5,2,4
"2302",1,2,1,6,1,6,6,6,1,5,5,5,1,2,50,3,1,13,1,2
"2303",1,2,6,5,5,6,5,1,6,6,5,6,2,3,35,5,1,1,2,4
"2304",1,1,6,5,6,6,2,4,3,2,2,4,1,2,46,6,1,6,2,4
"2305",2,4,1,1,1,1,1,1,1,1,1,1,1,2,45,3,1,7,1,2
"2306",1,2,6,5,4,4,3,1,5,4,4,5,6,3,45,5,2,15,2,4
"2307",1,1,5,6,6,6,6,2,6,6,4,6,6,2,46,2,4,5,1,2
"2308",1,1,6,4,6,6,1,3,6,6,1,6,4,4,51,4,1,6,2,1
"2309",2,1,4,5,5,2,6,2,4,3,1,4,5,3,31,NA,1,3,1,4
"2310",2,1,4,5,4,5,5,5,1,4,2,4,1,3,41,6,1,11,2,3
"2311",1,2,6,4,4,6,3,5,2,3,2,3,1,3,40,3,1,10,1,2
"2312",1,3,1,5,2,2,3,2,2,6,5,4,1,3,44,3,1,8,1,1
"2313",2,2,4,6,3,5,2,1,2,4,3,3,1,3,49,3,1,8,1,4
"2314",1,4,6,6,5,3,3,4,6,6,4,5,6,5,37,3,2,11,2,4
"2315",1,6,4,6,3,1,5,1,2,6,6,2,1,2,77,2,3,8,1,2
"2316",2,1,6,5,2,6,2,5,5,3,4,5,3,4,40,6,2,14,2,2
"2317",1,2,1,5,1,5,6,1,1,1,1,1,1,2,37,3,1,1,1,2
"2318",1,6,6,6,1,6,5,1,1,6,5,6,1,1,73,3,4,1,2,1
"2319",1,1,1,5,1,3,1,1,1,4,4,4,1,2,44,6,1,11,1,2
"2320",1,6,6,6,1,2,5,1,1,1,1,3,1,3,62,3,1,4,2,3
"2321",1,5,1,6,5,5,4,2,1,4,4,4,5,2,58,3,4,NA,2,4
"2322",1,3,1,4,1,6,3,1,1,2,2,2,1,2,59,3,3,3,1,2
"2323",1,6,1,6,6,6,4,1,1,5,1,6,1,1,61,5,1,7,1,4
"2324",1,2,6,4,4,4,3,2,4,4,3,3,2,3,50,4,1,15,2,2
"2325",1,3,1,5,2,4,4,3,1,3,2,4,1,3,29,4,1,8,2,2
"2326",2,1,6,6,3,6,4,1,5,5,1,5,6,3,36,5,1,8,1,3
"2327",1,6,1,6,1,6,4,1,1,6,5,4,2,2,63,3,1,7,1,4
"2328",1,6,3,5,5,6,6,6,6,6,6,3,1,5,48,4,2,6,1,3
"2329",1,1,4,6,6,6,6,6,1,1,3,6,1,3,76,3,3,NA,2,2
"2330",1,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,61,3,1,9,1,3
"2331",1,4,1,6,6,4,5,4,1,6,6,5,1,1,55,3,1,8,1,1
"2332",1,4,6,4,6,6,1,1,1,6,1,5,6,4,49,6,1,11,2,3
"2333",1,2,5,5,3,2,4,2,3,2,2,2,1,3,62,3,3,3,2,4
"2334",1,6,6,1,4,6,4,2,2,1,3,2,1,3,65,2,4,2,2,4
"2335",1,6,2,4,3,6,2,6,1,5,5,3,1,3,62,6,3,5,1,4
"2336",2,1,6,5,3,4,5,1,1,6,2,4,4,1,42,5,1,15,2,3
"2337",2,1,1,2,2,3,1,1,1,6,2,1,4,2,38,3,1,NA,1,3
"2338",2,2,5,3,5,5,4,2,4,4,2,5,5,3,34,3,1,10,2,3
"2339",1,2,3,4,4,4,3,2,3,2,3,3,5,1,59,4,4,NA,2,2
"2340",1,2,5,4,4,6,5,4,1,2,3,3,1,3,59,3,2,8,2,4
"2341",1,3,4,5,5,5,2,4,5,5,4,3,4,2,29,3,1,5,1,4
"2342",2,2,6,5,3,6,4,3,2,3,4,2,1,1,52,4,1,10,1,2
"2343",1,2,6,6,6,6,3,3,1,5,3,4,1,3,42,3,1,NA,2,1
"2344",2,1,5,4,5,6,6,1,5,4,1,4,6,5,29,4,1,6,2,4
"2345",1,1,4,1,6,4,4,1,1,5,1,3,5,5,22,6,1,7,2,4
"2346",1,4,6,3,6,6,4,3,1,6,4,4,6,5,25,5,1,8,2,2
"2347",1,1,1,4,5,4,3,6,1,6,1,2,3,3,23,4,4,1,2,1
"2348",1,1,1,6,1,3,5,1,3,6,1,4,3,3,25,6,1,5,2,1
"2349",2,1,4,4,6,4,3,1,6,6,2,3,3,4,25,4,2,NA,2,2
"2350",1,6,4,5,6,1,1,1,1,6,1,3,4,3,26,4,1,7,2,4
"2351",1,1,4,3,4,1,3,2,4,6,6,6,5,3,25,6,4,1,2,3
"2352",1,1,3,5,6,4,1,4,1,6,4,3,4,1,25,5,1,6,2,1
"2353",2,1,3,5,4,4,5,1,1,6,5,5,1,2,22,5,2,5,2,1
"2354",1,6,1,6,4,1,3,1,4,3,1,4,1,2,28,4,1,3,2,3
"2355",1,1,6,6,1,6,5,1,6,6,4,5,4,2,21,2,4,1,2,1
"2356",2,1,5,2,4,3,3,1,3,6,2,3,3,5,21,4,1,6,2,3
"2357",1,4,4,4,4,6,3,3,1,3,2,3,1,3,26,3,1,9,2,4
"2358",1,3,5,4,5,4,1,1,2,6,3,5,2,3,71,4,4,15,2,4
"2359",1,1,5,2,6,1,1,1,1,4,4,5,3,2,49,6,1,15,1,3
"2360",1,1,1,5,2,4,2,1,1,6,4,4,1,1,22,5,2,1,2,4
"2361",2,2,3,4,5,4,4,2,2,5,2,5,4,4,20,4,4,1,2,4
"2362",2,1,6,2,4,6,6,1,1,6,2,2,4,2,24,6,4,12,2,3
"2363",2,1,6,1,6,4,4,3,5,6,1,1,3,2,20,4,2,7,2,3
"2364",2,2,1,2,6,1,1,1,1,4,2,5,1,2,28,5,1,12,2,3
"2365",1,6,5,5,6,3,5,1,1,4,3,5,1,2,28,2,4,1,2,4
"2366",1,6,6,6,6,6,4,3,6,5,3,4,6,4,22,2,1,1,2,1
"2367",2,1,4,4,3,4,2,2,3,5,4,4,5,3,24,6,4,1,2,1
"2368",1,6,3,6,5,1,2,1,3,5,2,5,2,3,27,4,4,1,2,1
"2369",1,3,2,6,6,6,6,6,5,6,5,1,6,2,21,4,4,5,2,1
"2370",1,4,6,4,6,6,5,1,6,5,4,3,3,1,21,NA,1,10,2,4
"2371",1,6,6,4,4,4,3,1,1,4,1,4,3,3,27,3,1,7,2,4
"2372",1,6,6,6,6,6,5,1,6,5,4,2,6,3,58,4,1,10,1,4
"2373",1,4,4,3,5,3,4,2,1,6,3,3,1,3,45,3,3,13,1,4
"2374",2,1,3,6,6,6,5,3,1,4,2,3,6,1,22,3,4,6,2,4
"2375",1,1,1,4,4,4,3,1,1,5,1,5,3,2,24,3,1,2,2,1
"2376",1,2,6,6,6,6,6,2,6,5,1,6,6,3,26,3,4,4,2,3
"2377",2,1,5,5,5,6,3,3,5,4,2,5,4,2,44,2,1,5,1,2
"2378",1,4,4,3,3,3,3,2,3,6,1,4,3,3,24,4,4,4,2,3
"2379",2,2,4,3,2,4,1,1,1,5,4,3,2,2,29,3,1,8,1,3
"2380",1,3,6,2,6,1,3,1,6,4,5,5,6,5,46,3,1,3,2,1
"2381",1,3,1,6,6,6,3,2,1,6,1,4,3,3,24,3,4,10,2,1
"2382",1,6,1,3,5,6,5,1,1,6,1,4,1,2,22,4,4,5,2,2
"2383",1,2,3,2,5,5,2,4,6,4,1,5,1,3,30,5,1,11,1,2
"2384",1,5,1,4,1,1,4,2,1,4,3,3,1,2,28,3,4,6,2,1
"2385",1,4,NA,4,1,6,4,1,1,4,4,4,1,2,31,2,1,4,1,2
"2386",1,3,5,4,NA,2,5,3,1,2,2,NA,1,1,61,3,2,10,2,2
"2387",1,6,4,2,2,6,4,4,4,5,1,2,2,3,44,3,4,3,1,4
"2388",1,5,4,5,3,5,4,5,4,5,3,4,1,2,24,3,1,4,2,1
"2389",1,5,1,3,2,5,1,1,1,5,3,4,2,2,27,6,1,10,2,2
"2390",1,5,1,4,1,4,3,3,1,5,2,4,1,2,32,4,1,8,1,1
"2391",1,3,1,6,2,6,2,5,4,4,1,1,3,3,33,4,1,7,1,1
"2392",1,2,5,4,5,6,5,1,1,4,2,4,4,3,25,3,1,12,2,4
"2393",1,1,1,5,1,6,4,4,1,4,2,3,1,3,22,3,4,5,2,1
"2394",2,1,1,5,1,6,5,3,1,6,4,2,1,2,27,3,1,8,1,4
"2395",1,1,6,3,2,5,1,1,2,5,1,2,2,3,48,6,1,13,2,1
"2396",1,1,2,5,3,4,1,1,1,4,3,2,2,3,27,6,1,6,2,2
"2397",2,2,6,4,4,5,2,1,4,2,4,4,4,4,62,5,1,14,1,4
"2398",NA,2,6,NA,NA,3,5,4,5,5,1,NA,3,2,55,6,2,12,1,3
"2399",1,5,6,5,6,6,3,2,6,5,2,4,5,2,30,3,4,5,2,1
"2400",1,4,1,3,4,1,1,1,1,6,3,2,3,NA,36,5,1,NA,1,3
"2401",1,2,6,5,5,5,4,4,3,4,2,5,2,3,45,4,1,7,1,2
"2402",2,1,4,3,3,5,4,3,3,5,2,6,5,3,28,5,1,9,1,3
"2403",1,1,6,3,5,2,5,2,3,6,3,5,4,3,29,5,4,7,2,2
"2404",1,5,1,3,1,3,6,6,1,6,3,5,NA,2,20,3,NA,3,2,4
"2405",1,6,6,6,3,6,3,1,1,4,5,3,1,5,69,6,1,9,1,4
"2406",2,1,6,3,2,6,2,1,1,5,1,5,1,3,28,5,1,NA,2,1
"2407",1,2,6,4,5,6,2,1,5,5,2,4,6,4,26,3,1,8,2,2
"2408",1,5,6,2,1,4,4,1,1,6,2,5,1,3,48,4,1,14,2,3
"2409",1,5,1,2,1,6,3,4,1,4,6,1,1,1,28,6,1,12,1,3
"2410",2,1,6,4,2,5,2,1,1,4,4,4,4,2,30,4,1,12,1,3
"2411",1,6,1,5,1,1,4,1,1,1,3,5,1,2,67,3,3,4,1,4
"2412",1,3,5,6,4,3,2,4,1,3,4,2,1,2,29,4,4,3,2,1
"2413",1,1,1,1,6,5,1,1,4,6,1,4,4,3,28,2,1,4,1,4
"2414",1,1,NA,5,NA,3,2,5,1,6,5,5,1,3,27,3,1,6,1,1
"2415",1,3,5,5,5,6,2,1,1,6,3,3,4,3,29,4,1,15,2,4
"2416",1,3,3,6,5,6,3,1,1,6,3,5,3,3,58,5,2,10,2,3
"2417",NA,4,4,6,5,3,5,1,1,4,5,5,1,3,58,6,3,12,2,3
"2418",1,1,6,2,6,4,1,4,5,3,3,4,2,3,20,4,4,1,2,1
"2419",2,1,6,3,6,4,2,6,6,6,3,4,5,5,26,4,1,11,2,3
"2420",1,5,1,6,6,5,4,1,1,3,1,6,1,3,25,3,1,NA,2,4
"2421",1,1,2,6,2,4,3,1,2,4,3,5,3,2,31,5,1,11,2,3
"2422",1,1,4,5,1,1,5,2,1,4,4,3,1,2,28,4,4,5,2,2
"2423",1,2,NA,5,NA,6,NA,NA,NA,4,1,4,4,NA,45,4,1,NA,1,1
"2424",1,2,4,5,4,3,4,2,1,4,5,3,3,3,67,2,2,7,1,2
"2425",1,3,3,4,5,4,3,1,3,4,3,4,4,3,23,2,1,7,2,2
"2426",2,1,2,2,4,5,4,1,2,6,3,4,4,4,26,4,1,6,2,1
"2427",NA,4,6,6,4,6,1,3,4,4,4,4,1,4,44,3,1,11,2,1
"2428",2,1,4,4,5,4,5,4,1,6,2,3,3,3,26,3,1,7,2,1
"2429",2,1,6,4,6,5,4,1,4,6,3,4,4,4,49,4,1,12,2,3
"2430",1,4,5,5,3,6,3,2,3,5,5,4,2,2,27,6,1,14,1,3
"2431",1,5,6,6,6,6,2,6,1,NA,6,6,1,2,69,4,3,10,1,1
"2432",1,2,5,5,5,6,4,4,2,6,3,3,1,3,25,3,1,6,1,1
"2433",1,3,6,1,5,6,5,1,1,2,4,6,1,2,60,4,3,6,1,3
"2434",2,1,1,4,4,NA,5,1,1,4,3,5,3,3,58,5,1,11,1,2
"2435",2,1,1,3,1,6,2,1,1,6,4,5,1,1,31,5,1,10,1,4
"2436",2,1,5,4,4,6,5,6,2,2,5,4,1,2,74,5,3,10,1,2
"2437",1,4,1,4,4,6,6,4,1,6,1,1,1,NA,59,4,3,NA,1,2
"2438",2,1,6,6,5,6,4,3,1,5,5,5,1,4,33,4,4,12,2,3
"2439",1,5,1,4,3,4,4,4,2,4,3,4,1,3,37,4,1,12,2,1
"2440",1,5,1,6,1,1,1,1,1,6,6,1,1,2,44,6,1,11,2,3
"2441",2,1,3,4,2,4,1,2,5,6,3,3,1,2,40,4,2,2,1,1
"2442",1,5,4,5,4,4,3,1,2,5,1,4,4,4,31,5,1,12,2,2
"2443",2,1,5,4,3,4,2,2,3,5,5,2,4,3,36,5,4,14,2,2
"2444",1,2,6,6,6,6,4,4,5,6,1,4,1,NA,50,3,1,NA,1,2
"2445",1,4,4,4,2,4,2,1,3,4,1,5,2,2,39,5,2,14,2,4
"2446",1,1,6,3,2,6,4,1,1,3,2,2,2,2,37,4,1,7,2,3
"2447",1,4,6,4,5,6,3,5,3,6,1,6,5,3,45,3,4,6,2,4
"2448",2,1,3,5,4,3,4,5,5,1,4,3,1,2,40,3,4,8,2,1
"2449",2,1,5,4,3,6,2,5,6,5,6,3,4,2,43,6,1,14,1,4
"2450",1,1,1,1,5,4,1,1,6,6,5,1,1,2,47,2,1,2,1,4
"2451",1,6,6,5,6,1,2,1,6,5,4,4,6,3,41,4,1,2,2,1
"2452",1,4,6,6,6,6,1,3,1,6,1,1,1,2,40,5,1,12,1,1
"2453",1,4,2,6,3,5,5,5,2,3,2,3,1,2,48,4,1,NA,1,2
"2454",1,6,5,5,4,5,3,2,1,3,3,3,6,3,42,3,1,5,2,2
"2455",1,5,6,5,6,6,4,3,5,3,1,6,1,1,42,3,1,11,2,1
"2456",1,6,1,6,2,6,1,4,6,4,6,5,3,4,47,3,1,8,2,2
"2457",NA,1,1,6,3,3,1,1,3,5,4,4,1,NA,48,6,1,NA,1,4
"2458",1,6,3,4,3,5,3,1,1,3,1,6,1,3,72,3,3,7,2,3
"2459",2,2,6,5,5,6,5,1,1,5,2,2,4,3,51,3,4,11,2,2
"2460",1,3,4,4,4,4,3,2,2,3,2,6,4,4,46,3,1,4,2,3
"2461",2,2,6,1,6,1,2,1,6,5,6,5,6,5,50,6,1,14,1,3
"2462",2,2,2,4,1,1,3,1,1,3,1,2,1,2,40,6,1,14,1,2
"2463",2,1,5,3,2,5,2,6,2,3,2,3,2,4,41,3,1,9,1,2
"2464",2,1,6,1,5,6,1,2,2,5,3,3,6,3,26,4,1,5,1,4
"2465",1,6,1,6,1,4,6,5,2,1,3,3,1,2,75,3,3,1,2,3
"2466",1,5,6,6,6,5,4,6,5,6,3,5,1,3,23,3,1,NA,1,1
"2467",1,6,3,6,3,4,5,4,5,3,2,6,2,3,79,2,4,4,2,1
"2468",2,1,1,6,1,6,4,1,3,5,5,4,1,2,22,5,1,9,1,4
"2469",2,5,NA,3,1,6,4,5,1,6,2,2,4,4,75,3,3,10,2,3
"2470",2,1,5,2,4,4,3,1,4,5,4,5,1,2,27,5,1,6,1,3
"2471",2,2,1,5,1,6,4,3,1,5,6,4,1,2,25,6,4,2,1,3
"2472",1,5,5,6,2,5,1,1,1,1,3,3,1,1,71,3,3,1,2,2
"2473",1,2,4,5,5,4,5,1,1,2,4,5,1,3,47,4,1,13,2,1
"2474",2,1,1,6,5,6,4,1,1,5,3,2,6,3,29,6,1,12,1,2
"2475",1,3,4,5,5,5,4,1,1,5,1,4,3,4,28,3,1,6,1,1
"2476",1,6,1,6,1,1,5,1,6,6,1,5,1,3,22,3,1,6,2,4
"2477",1,6,1,6,1,6,2,1,1,5,1,5,1,1,85,4,3,2,2,3
"2478",1,4,4,3,4,4,4,1,2,6,3,4,3,3,48,4,1,12,1,3
"2479",1,2,2,4,2,4,3,4,2,5,5,2,1,2,27,5,1,10,1,4
"2480",1,6,1,6,1,6,1,4,6,4,4,6,6,2,73,3,1,3,2,2
"2481",1,6,5,5,5,5,4,4,5,5,2,6,2,3,35,4,2,3,2,2
"2482",1,6,1,4,1,5,2,1,1,2,1,3,1,2,59,3,1,4,2,2
"2483",1,3,4,6,4,2,4,1,3,6,2,5,1,3,50,4,1,11,2,4
"2484",1,3,1,1,1,1,1,1,1,6,5,1,1,1,54,3,1,5,1,3
"2485",1,6,1,4,1,6,1,6,1,6,2,4,1,1,38,2,1,9,1,3
"2486",1,3,1,5,3,1,4,2,1,5,2,3,2,2,56,3,1,4,1,4
"2487",NA,1,5,3,6,5,5,5,1,3,5,5,1,2,48,4,1,10,2,3
"2488",2,1,1,5,1,1,2,2,1,5,4,4,1,3,43,4,1,7,2,1
"2489",1,1,6,4,6,5,3,2,2,4,3,6,1,3,54,6,1,15,2,4
"2490",1,4,6,6,6,6,6,1,3,6,3,4,5,1,53,3,1,8,2,4
"2491",2,1,6,1,6,1,1,3,6,6,6,4,6,5,20,4,2,1,1,4
"2492",1,6,1,6,1,4,4,1,1,2,2,4,5,1,74,3,3,1,2,4
"2493",2,2,6,3,5,4,3,1,3,5,4,3,4,2,51,6,1,12,2,2
"2494",1,6,4,6,6,6,1,1,5,1,2,2,4,2,57,4,4,8,2,2
"2495",2,2,5,5,3,1,2,2,3,5,3,4,1,3,58,6,1,9,2,1
"2496",2,2,5,6,3,6,3,6,1,4,3,4,1,3,57,5,1,6,1,1
"2497",2,1,1,1,1,6,2,4,1,4,2,2,6,2,58,4,4,7,2,1
"2498",1,4,1,5,1,5,2,1,1,4,1,4,1,2,38,4,1,6,2,2
"2499",1,1,1,6,3,5,1,3,1,3,1,3,1,2,53,3,1,4,1,1
"2500",2,2,6,6,6,6,4,3,4,5,4,4,4,4,26,4,2,5,1,4
"2501",NA,3,6,6,4,6,1,6,1,6,1,6,6,5,28,4,4,5,1,2
"2502",2,2,1,5,2,5,2,1,2,1,4,5,4,2,57,4,1,15,2,3
"2503",1,2,4,6,4,5,1,4,1,4,4,6,2,1,34,4,4,3,1,3
"2504",2,1,6,5,5,6,5,5,5,5,6,2,4,3,28,4,1,2,1,1
"2505",1,4,5,6,1,6,1,5,1,6,3,5,1,2,29,5,1,8,1,4
"2506",2,1,5,5,2,5,4,2,2,4,1,3,1,2,29,5,1,7,1,3
"2507",1,5,1,6,6,6,3,5,1,3,2,4,1,4,68,4,3,7,2,4
"2508",2,1,4,5,2,1,5,1,1,4,4,4,1,3,69,5,1,14,2,3
"2509",1,5,1,6,1,5,4,6,1,6,6,1,1,3,71,6,3,6,2,1
"2510",1,1,1,5,6,5,5,NA,6,1,4,4,6,2,75,3,3,5,1,3
"2511",1,6,1,5,1,NA,6,1,1,3,3,4,1,1,79,4,3,5,2,3
"2512",1,6,4,6,1,2,3,1,3,4,2,2,1,3,77,4,3,1,2,2
"2513",1,6,1,5,1,6,4,6,1,4,1,4,1,3,39,3,1,8,1,3
"2514",2,1,2,4,4,2,2,1,2,4,3,4,2,2,43,5,1,15,1,4
"2515",1,5,5,4,2,6,1,1,1,5,1,3,1,3,65,3,4,9,2,3
"2516",1,3,4,5,4,1,1,3,1,1,5,4,2,4,65,4,3,6,2,4
"2517",1,6,6,6,5,3,2,5,6,4,6,6,2,3,65,4,3,7,1,4
"2518",2,1,5,4,6,6,1,1,3,4,3,4,2,3,44,6,1,13,1,1
"2519",2,1,6,4,3,1,6,1,6,6,1,6,1,4,43,4,1,14,2,3
"2520",1,5,4,5,2,5,4,2,2,4,4,4,1,2,66,5,3,11,1,3
"2521",1,5,1,6,1,6,5,4,1,5,1,1,1,2,62,2,1,2,2,2
"2522",1,6,6,6,2,3,5,1,1,1,1,1,1,3,76,2,3,2,2,3
"2523",2,2,5,5,4,5,3,3,4,3,2,3,1,2,50,3,1,13,2,3
"2524",1,1,4,6,2,6,6,1,5,5,4,5,1,5,32,3,4,1,2,1
"2525",1,1,1,4,5,5,1,1,1,3,1,4,1,NA,27,3,1,NA,1,4
"2526",1,4,1,6,3,4,4,2,1,4,2,3,1,3,56,4,1,6,2,4
"2527",1,2,3,4,2,5,4,3,3,3,3,5,1,2,44,4,2,10,2,1
"2528",1,2,5,3,5,3,3,1,4,5,2,6,1,3,44,4,1,6,2,1
"2529",1,1,6,1,4,6,1,1,2,4,2,4,4,3,38,3,1,15,1,2
"2530",1,5,5,4,4,6,2,1,2,4,2,5,5,2,42,4,2,15,2,4
